Date and Time Downloaded : 05/04/2021 03:44:00 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000011732","11732","AMIN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","AMIN","064514001","6128","","","","","","","GOMEZ","SALVACION","C.","Rural Health Midwife","","",""
"DOH000000000011734","11734","BANOGBANOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","BANOGBANOG","064514002","6128","","","","","","","TANILON","MA. GRETCHEN","V.","Rural Health Midwife","","",""
"DOH000000000011736","11736","BULAD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","BULAD","064514003","6128","","","","","","","BATALLON","LORELIE","C.","Rural Health Midwife","","",""
"DOH000000000011738","11738","CAMANGCAMANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","CAMANGCAMANG","064514006","6128","","","","","","","BASIS","CHONA","A.","Rural Health Midwife","","",""
"DOH000000000011739","11739","LIBAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","LIBAS","064514010","6128","","","","","","","GONZALES","JAMAICA GAY","","NDP","","",""
"DOH000000000011740","11740","CANSALONGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","CANSALONGON","064514008","6128","","","","","","","GALLAZA","IVY","M.","Rural Health Midwife","","",""
"DOH000000000011741","11741","RUMIRANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","RUMIRANG","064514026","6128","","","","","","","PAGONZAGA","ELVIE","A.","Rural Health Midwife","","",""
"DOH000000000011743","11743","LIMALIMA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","LIMALIMA","064514011","6128","","","","","","","GENTILIZO","RHODA","S.","Rural Health Midwife","","",""
"DOH000000000011745","11745","SIKATUNA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","SIKATUNA","064514029","6128","","","","","","","LOCSIN","ANGELES","T.","Rural Health Midwife","","",""
"DOH000000000011746","11746","MANSABLAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","MANSABLAY","064514013","6128","","","","","","","CARTAGENA","MARGIE","D.","Rural Health Midwife","","",""
"DOH000000000011748","11748","MAYTUBIG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","MAYTUBIG","064514014","6128","","","","","","","GONZALES","SHAREN","M.","Rural Health Midwife","","",""
"DOH000000000011751","11751","PANAQUIAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","PANAQUIAO","064514015","6128","","","","","","","DELA CRUZ","SALVACION","T.","Rural Health Midwife","","",""
"DOH000000000011752","11752","RIVERSIDE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","RIVERSIDE","064514025","6128","","","","","","","GENTILIZO","RHODA","S.","Rural Health Midwife","","",""
"DOH000000000011757","11757","SAN AGUSTIN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","SAN AGUSTIN","064514027","6128","","","","","","","NALAYOG","MARY JANE","E.","Rural Health Midwife","","",""
"DOH000000000011761","11761","TINONGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","ISABELA","064514000","TINONGAN","064514030","6128","","","","","","","EURAOBA","ROSALYN","N.","Rural Health Midwife","","",""
"DOH000000000011765","11765","BIAKNABATO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","BIAKNABATO","064517001","6131","","","","","","","GARDOSE","MA. CECILIA","ANDRADA","Rural Health Midwife","","",""
"DOH000000000011770","11770","CABACUNGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","CABACUNGAN","064517002","6131","","","","","","","CUMLA","CHARLEN","","Rural Health Midwife","","",""
"DOH000000000011775","11775","CABAGNAAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","CABAGNAAN","064517004","6131","","","","","","","ISRAEL","MA. CUTIE","RICO","Rural Health Midwife","","",""
"DOH000000000011797","11797","MASULOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","MASULOG","064517009","6131","","","","","","","GERONA","EDORNIE","LACUESTA","Rural Health Midwife","","",""
"DOH000000000011784","11784","LALAGSAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","LALAGSAN","064517006","6131","","","","","","","JALANDONI","EDARLYN","MOSCOSO","Rural Health Midwife","","",""
"DOH000000000011788","11788","MANGHANOY A BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","MANGHANOY","064517007","6131","","","","","","","GUINANAO","MERRIAM","NAPILDA","Rural Health Midwife","","",""
"DOH000000000011790","11790","MANSALANAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","MANSALANAO","064517008","6131","","","","","","","SERNA","GEMMA","TANALEON","Rural Health Midwife","","",""
"DOH000000000011800","11800","NATO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","NATO","064517010","6131","","","","","","","JUNGCO","LEONOR","CABA","Rural Health Midwife","","",""
"DOH000000000011807","11807","PUSO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","PUSO","064517011","6131","","","","","","","GOMEZ","MIZRYAN","SEMILLANO","Rural Health Midwife","","",""
"DOH000000000011838","11838","SAG-ANG UPPER BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","CELENA 92","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","SAG-ANG","064517013","6131","","","","","","","LABRADOR","ANALIE","Z.","Rural Health Midwife","","",""
"DOH000000000011842","11842","TALAPTAP BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","TALAPTAP","064517016","6131","","","","","","","ESTORIA","VIRGINIA","LAOLAO","Rural Health Midwife","","",""
"DOH000000000011849","11849","ROBLES BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","RIZAL STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","LA CASTELLANA","064517000","ROBLES (POB.)","064517012","6131","","","","","","","CRUZ","ALMA","MONICO","Rural Health Midwife","","",""
"DOH000000000011956","11956","BARANGAY I-A BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","BARANGAY I-A (POB.)","064518003","6120","+63 344910299","","","","","","JALANDRA","HELEN","OÑASA","Rural Health Midwife","","",""
"DOH000000000011961","11961","BARANGAY II-A BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","GUSTILLO STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","BARANGAY II-A (POB.)","064518006","6120","","","","","","","REGALADO","ROSAVIC","","Rural Health Midwife","","",""
"DOH000000000011963","11963","PURISIMA-SANGAY BARANGAY HEALTH STATION","PURISIMA BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","PURISIMA","064518009","6120","","","","","","","OBREGON","AMY","MANAAY","Rural Health Midwife","","",""
"DOH000000000011975","11975","PURISIMA-CANDELARIA BARANGAY HEALTH STATION","CANDELARIA BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","HACIENDA CANDELARIA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","PURISIMA","064518009","6120","","","","","","","BILBAO","MARVELYN","","Rural Health Midwife","","",""
"DOH000000000011980","11980","SAN PABLO-YNING BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","HACIENDA YNING","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","SAN PABLO","064518010","6120","","","","","","","OVILLA","KIMBERLY","","Rural Health Midwife","","",""
"DOH000000000012016","12016","PUNTA MESA-PROPER BARANGAY HEALTH STATION","PUNTA MESA BARANGAY HEALTH STATION","","","Barangay Health Station","Government","Local Government Unit","","HACIENDA LOURDES","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","PUNTA MESA","064518007","6120","","","","","","","ALTO","LIZA","","Rural Health Midwife","","",""
"DOH000000000012020","12020","PUNTA SALONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK ANAHAW","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","PUNTA SALONG","064518008","6120","+63 344910299","","","","","","ASPA","JEANELYN","","Rural Health Midwife","","",""
"DOH000000000012021","12021","TORTOSA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","TORTOSA","064518012","6120","","","","","","","CRYSTAL","REMIA","DENSON","Rural Health Midwife","","",""
"DOH000000000012022","12022","VILLA ELENA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","","","6120","","","","","","","CRYSTAL","REMIA","DENSON","Rural Health Midwife","","",""
"DOH000000000012023","12023","SANTA TERESA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","SANTA TERESA","064518011","6120","","","","","","","SALVANI","COLEEN","ABANALES","Rural Health Midwife","","",""
"DOH000000000012062","12062","CHAMBERY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK I","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MANAPLA","064518000","CHAMBERY","064518001","6120","","","","","","","LUNAZA","MARY JANE","PLURAL","Rural Health Midwife","","",""
"DOH000000000012063","12063","BARANGAY 1 HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","BARANGAY 1 (POB.)","064519002","6132","","","","","","","ESTACION","ANDREA","A.","Rural Health Midwife","","",""
"DOH000000000012064","12064","BARANGAY 3 HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","BARANGAY 3 (POB.)","064519004","6132","","","","","","","CASTRO","ROSENIE","DUCADO","Rural Health Midwife","","",""
"DOH000000000012065","12065","BARANGAY 4 HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","BARANGAY 4 (POB.)","064519005","6132","","","","","","","JUANITES","MERLINDA","VENTURA","Rural Health Midwife","","",""
"DOH000000000012066","12066","BARANGAY 6 HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","BARANGAY 6 (POB.)","064519007","6132","","","","","","","DAMALERIO","OLIFER JEAN","PANIERGO","Rural Health Midwife","","",""
"DOH000000000012067","12067","GUINPANA-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","GUINPANA-AN","064519010","6132","","","","","","","BASA","MARIDEL","GUEVARRA","Rural Health Midwife","","",""
"DOH000000000012068","12068","INOLINGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PAHO","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","INOLINGAN","064519011","6132","","","","","","","LECIRA","ETHEL","MANAYTAY","NDP","","",""
"DOH000000000012069","12069","ODIONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK CASSAVA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","ODIONG","064519015","6132","","","","","","","GUSTILO","KAY","OSIAS","NDP","","",""
"DOH000000000012070","12070","CROSSING MAGALLON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","CROSSING MAGALLON","064519009","6132","","","","","","","ABELLO","FAITH","LABAOSAS","Rural Health Midwife","","",""
"DOH000000000012071","12071","MAGALLON CADRE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","MAGALLON CADRE","064519013","6132","","","","","","","MALLILLIN","DARRYL MAE","SALUDARES","Rural Health Midwife","","",""
"DOH000000000012072","12072","MONTILLA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK KASOY","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","MONTILLA","064519014","6132","","","","","","","BAYLAR","FLORISA","BARRIETA","Rural Health Midwife","","",""
"DOH000000000012073","12073","MACAGAHAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","MACAGAHAY","064519012","6132","","","","","","","DIOSO","JOHN NARRY","MATULAC","NDP","","",""
"DOH000000000012074","12074","QUINTIN REMO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","LOWER MAMBALLO","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MOISES PADILLA (MAGALLON)","064519000","QUINTIN REMO","064519016","6132","","","","","","","JAMANDRE","ROCHELLE","AURELIO","NDP","","",""
"DOH000000000012075","12075","ZONE I BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","ZONE I (POB.)","064520004","6129","","","","","","","ROCHAR","HELEN","DELA CRUZ","Rural Health Midwife","","",""
"DOH000000000012076","12076","ZONE II BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","RIZAL STREET"," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","MURCIA","184520000","ZONE II (POB.)","184520005","6129"," "," "," "," "," "," ","GOZON","HERMINIA","ESPADERO","Rural Health Midwife","","",""
"DOH000000000012078","12078","ZONE III BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","RIZAL STREET"," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","MURCIA","184520000","ZONE III (POB.)","184520006","6129"," "," "," "," "," "," ","GOZON","HERMINIA","ESPADERO","Rural Health Midwife","","",""
"DOH000000000012079","12079","ZONE IV BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","ZONE IV (POB.)","064520007","6129","","","","","","","ROCHAR","HELEN","","Rural Health Midwife","","",""
"DOH000000000012080","12080","ZONE V BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","MURCIA","184520000","ZONE V (POB.)","184520008","6129"," "," "," "," "," "," ","GAITAN","ELMA","GONZAGA","Rural Health Midwife","","",""
"DOH000000000012096","12096","AMAYCO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","AMAYCO","064520003","6129","","","","","","","AUSTRIA","MA. ENALIE","TURBELA","Rural Health Midwife","","",""
"DOH000000000012099","12099","ALEGRIA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","ALEGRIA","064520002","6129","","","","","","","DIAZ","JUALYN","","Rural Health Midwife","","",""
"DOH000000000012100","12100","BLUMENTRITT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","BLUMENTRITT","064520009","6129","","","","","","","BALILI","GIGI","BENEDICTO","Rural Health Midwife","","",""
"DOH000000000012101","12101","CALIBAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","CALIBAN","064520011","6129","","","","","","","GABAC","SYRIA","JANAGAP","Rural Health Midwife","","",""
"DOH000000000012102","12102","CANLANDOG PROPER BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","CANLANDOG","064520012","6129","","","","","","","VILLAFLOR","IBONIE","DOLAR","Rural Health Midwife","","",""
"DOH000000000012104","12104","CANSILAYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","CANSILAYAN","064520013","6129","","","","","","","AQUINO","MARILYN","VILLAROSA","Rural Health Midwife","","",""
"DOH000000000012220","12220","DAMSITE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","DAMSITE","064520014","6129","","","","","","","BATAICAN","JULIETA","REVECHE","Rural Health Midwife","","",""
"DOH000000000012241","12241","IGLAU-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","IGLAU-AN","064520015","6129","","","","","","","PALMA","HELEN","BELLEZA","Rural Health Midwife","","",""
"DOH000000000012601","12601","LOPEZ JAENA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK NARRA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","LOPEZ JAENA","064520018","6129","","","","","","","INOCENT","MERCEDES","VALENZUELA","Rural Health Midwife","","",""
"DOH000000000012603","12603","MINOYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","MINUYAN PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","MINOYAN","064520019","6129","","","","","","","LAUDATO","LAURA","REVECHE","Rural Health Midwife","","",""
"DOH000000000012631","12631","SALVACION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","SALVACION","064520024","6129","","","","","","","TINGSON","ANALYN","MAGRACIA","Rural Health Midwife","","",""
"DOH000000000012635","12635","SAN MIGUEL BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","SAN MIGUEL","064520021","6129","","","","","","","ARNAEZ","GLORIA","TAMAYO","Rural Health Midwife","","",""
"DOH000000000012638","12638","SANTA CRUZ BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","SANTA CRUZ","064520022","6129","","","","","","","MIÑOZA","EDELYN","MARTIZANO","Rural Health Midwife","","",""
"DOH000000000012643","12643","SANTA ROSA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","SANTA ROSA","064520023","6129","","","","","","","DIAZ","CATHERINE","OLIMPO","Rural Health Midwife","","",""
"DOH000000000012650","12650","TALOTOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","TALOTOG","064520025","6129","","","","","","","GALLEGO","NORMA","BANAY","Rural Health Midwife","","",""
"DOH000000000012654","12654","MINOYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","UPPER MINUYAN","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","MURCIA","064520000","MINOYAN","064520019","6129","","","","","","","CIOCON","JERAMAE","GUIRO","Rural Health Midwife","","",""
"DOH000000000012668","12668","BARANGAY I BARANGAY HEALTH STATION-MAIN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","LIBERTAD STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","BARANGAY I (POB.)","064521002","6105","","","","","","","ALONZO","JESSICA","V.","Rural Health Midwife","","",""
"DOH000000000012673","12673","BARANGAY III BARANGAY HEALTH STATION - MAIN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","LIBERTAD STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","BARANGAY I (POB.)","064521002","6105","","","","","","","SASON","JESSIGRACE ZION","TUMBAGA","Rural Health Midwife","","",""
"DOH000000000012722","12722","ANTIPOLO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK BOUGAINVILLA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","ANTIPOLO","064521001","6105","","","","","","","PAMILLARAN","DAISYMAE","TENORIO","Rural Health Midwife","","",""
"DOH000000000012726","12726","BUENAVISTA RIZAL BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 4","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","BUENAVISTA RIZAL","064521007","6105","","","","","","","OCILLADA","RUBY","PARPA","Rural Health Midwife","","",""
"DOH000000000012733","12733","CAMBARUS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","CAMBARUS","064521009","6105","","","","","","","UNIANA","FE CHARLITA","VASQUEZ","Rural Health Midwife","","",""
"DOH000000000012735","12735","CANROMA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK BOUGAINVILLA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","CANROMA","064521010","6105","","","","","","","MIMIS","IMELDA","MIRAVALLES","Rural Health Midwife","","",""
